 Interrupt        Pwm     refPos    readPos   refSpeed  readSpeed      State   PwmLimit PSU_Rail(mV) Voltage(mV) Current(mA) Current2(mA)      Event    gCounts     gTrace  Timestamp
  83274898      25264     624580     606208       1367       1344      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000149466
  83274899      24835     625949     607584       1369       1353      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000150665
  83274900      25530     627320     608928       1371       1344      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000151866
  83274901      25749     628694     610272       1374       1344      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000153065
  83274902      23949     630070     611648       1376       1376      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000154264
  83274903      26033     631448     612992       1378       1344      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000155464
  83274904      24238     632828     614368       1380       1376      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000156666
  83274905      26266     634209     615712       1381       1344      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000157865
  83274906      24414     635591     617088       1382       1376      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000159066
  83274907      24422     636973     618464       1382       1376      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000160265
  83274908      24430     638355     619840       1382       1376       SLEW      39000          0          0          0          0          0          0 0x00000000 1000161466
  83274909      24437     639737     621216       1382       1376       SLEW      39000          0          0          0          0          0          0 0x00000000 1000162666
  83274910      24445     641119     622592       1382       1376       SLEW      39000          0          0          0          0          0          0 0x00000000 1000163865
  83274911      24453     642501     623968       1382       1376       SLEW      39000          0          0          0          0          0          0 0x00000000 1000165065
  83274912      24461     643883     625344       1382       1376       SLEW      39000          0          0          0          0          0          0 0x00000000 1000166265
  83274913      24469     645265     626720       1382       1376       SLEW      39000          0          0          0          0          0          0 0x00000000 1000167465
  83274914      23096     646647     628096       1382       1399       SLEW      39000          0          0          0          0          0          0 0x00000000 1000168665
  83274915      23963     648029     629504       1382       1384       SLEW      39000          0          0          0          0          0          0 0x00000000 1000169865
  83274916      24450     649411     630880       1382       1376       SLEW      39000          0          0          0          0          0          0 0x00000000 1000171065
  83274917      23078     650793     632256       1382       1399       SLEW      39000          0          0          0          0          0          0 0x00000000 1000172265
  83274918      23944     652175     633664       1382       1384       SLEW      39000          0          0          0          0          0          0 0x00000000 1000173465
  83274919      24432     653557     635040       1382       1376       SLEW      39000          0          0          0          0          0          0 0x00000000 1000174665
  83274920      23060     654939     636416       1382       1399       SLEW      39000          0          0          0          0          0          0 0x00000000 1000175865
  83274921      23926     656321     637824       1382       1384       SLEW      39000          0          0          0          0          0          0 0x00000000 1000177065
  83274922      23034     657703     639200       1382       1399       SLEW      39000          0          0          0          0          0          0 0x00000000 1000178265
  83274923      23900     659085     640608       1382       1384       SLEW      39000          0          0          0          0          0          0 0x00000000 1000179464
  83274924      23008     660467     641984       1382       1399       SLEW      39000          0          0          0          0          0          0 0x00000000 1000180666
  83274925      23874     661849     643392       1382       1384       SLEW      39000          0          0          0          0          0          0 0x00000000 1000181865
  83274926      22400     663231     644800       1382       1408       SLEW      39000          0          0          0          0          0          0 0x00000000 1000183066
  83274927      24328     664613     646176       1382       1376       SLEW      39000          0          0          0          0          0          0 0x00000000 1000184272
  83274928      22956     665995     647552       1382       1399       SLEW      39000          0          0          0          0          0          0 0x00000000 1000185466
  83274929      23822     667377     648960       1382       1384       SLEW      39000          0          0          0          0          0          0 0x00000000 1000186665
  83274930      22930     668759     650336       1382       1399       SLEW      39000          0          0          0          0          0          0 0x00000000 1000187865
